indexx,position,start_time_in_video_in_sec,duration_in_video_in_sec,post_id,post_code,user_pk,user_pk_id,user_username,user_full_name,user_is_private,user_is_verified,user_profile_pic_id,user_profile_pic_url
17,"[0.05277778, 0.117851704]",,,3112581578814856153_1915933453,CsyHHRrrxvZ,58724778415,58724778415,aatcartbusiness,آت کارت بیزینس,0,0,3076289545355774589_58724778415,https://scontent-fra3-1.cdninstagram.com/v/t51.2885-19/340311507_137762249261489_1461325015813074721_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-fra3-1.cdninstagram.com&_nc_cat=105&_nc_ohc=yGFAIcC5mgYAX-ISJD5&edm=AMKDjl4BAAAA&ccb=7-5&oh=00_AfD0iG2LSrbZm0a6MhngJgGasxbU5zSuCGKtFtS5ddLtkA&oe=64C1B830&_nc_sid=472314
18,"[0.5, 0.5]",,,3112556051695396966_57247338847,CsyBTzsy-hm,1426106462,1426106462,snapp_team,اسنپ! | !Snapp,0,0,2742387497509207495_1426106462,https://scontent-fra3-1.cdninstagram.com/v/t51.2885-19/271385182_1059048134886265_3038256664265502242_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-fra3-1.cdninstagram.com&_nc_cat=101&_nc_ohc=wcQLNqXDD_sAX_2JsEF&edm=AMKDjl4BAAAA&ccb=7-5&oh=00_AfCXs2MwYNmoRcIIxjhW1JAmhF1Q3m8-kiiDmbFACZGJfg&oe=64C31BC0&_nc_sid=472314
19,"[0.7240309959, 0.5077519262]",,,3112541388521215340_52980401917,Csx9-bjghVs,284634734,284634734,disney,Disney,0,1,3036686650139334929_284634734,https://scontent-fra3-2.cdninstagram.com/v/t51.2885-19/329989746_695452808985220_7270248043804886980_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-fra3-2.cdninstagram.com&_nc_cat=1&_nc_ohc=3hplE3iEOCAAX-T7yN1&edm=AMKDjl4BAAAA&ccb=7-5&oh=00_AfBxBiy-7fRwGbmt6Whm5HLQ4gnyS-tdAohizoq_IzOJ-A&oe=64C24141&_nc_sid=472314
20,"[0.4124030889, 0.7813953488000001]",,,3112541388521215340_52980401917,Csx9-bjghVs,365041587,365041587,applemusic,Apple Music,0,1,2649314075115516407_365041587,https://scontent-fra3-2.cdninstagram.com/v/t51.2885-19/240595938_1489763091356615_2695840262143323448_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-fra3-2.cdninstagram.com&_nc_cat=1&_nc_ohc=sgKEXVBoBVMAX-8TBSD&edm=AMKDjl4BAAAA&ccb=7-5&oh=00_AfDZJZ0VNh2KWWnJ6yCqVZr4Pu1wrUYYHkzLb0_LEIK1bQ&oe=64C32A31&_nc_sid=472314
21,"[0.3131782709, 0.5976744186]",,,3112541388521215340_52980401917,Csx9-bjghVs,1426106462,1426106462,snapp_team,اسنپ! | !Snapp,0,0,2742387497509207495_1426106462,https://scontent-fra3-1.cdninstagram.com/v/t51.2885-19/271385182_1059048134886265_3038256664265502242_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-fra3-1.cdninstagram.com&_nc_cat=101&_nc_ohc=wcQLNqXDD_sAX_2JsEF&edm=AMKDjl4BAAAA&ccb=7-5&oh=00_AfCXs2MwYNmoRcIIxjhW1JAmhF1Q3m8-kiiDmbFACZGJfg&oe=64C31BC0&_nc_sid=472314
22,"[0.1069767442, 0.8480619918000001]",,,3112541388521215340_52980401917,Csx9-bjghVs,5821462185,5821462185,apple,apple,0,1,1576142525982096967_5821462185,https://scontent-fra3-2.cdninstagram.com/v/t51.2885-19/20635165_1942203892713915_5464937638928580608_a.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-fra3-2.cdninstagram.com&_nc_cat=1&_nc_ohc=yPOO81NP-FkAX_6sEv9&edm=AMKDjl4BAAAA&ccb=7-5&oh=00_AfDC71JJuqEq3UPNoMkajozy9Ee6qmT0slxmJmUjdUAJJw&oe=64C1B61C&_nc_sid=472314
23,"[0.6697674419, 0.6798449494000001]",,,3112541388521215340_52980401917,Csx9-bjghVs,19472403120,19472403120,steverepair, تعمیرات تخصصی محصولات اپل ,0,0,2887130356563031591_19472403120,https://scontent-fra5-2.cdninstagram.com/v/t51.2885-19/294365622_147389931231981_3801653057338608040_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-fra5-2.cdninstagram.com&_nc_cat=109&_nc_ohc=RgFElFWTgxEAX9AC9WE&edm=AMKDjl4BAAAA&ccb=7-5&oh=00_AfBoTl3lKrJ7RmbyCjzG8bjtAJAiMaLayMi5JrWn71Q5TA&oe=64C1BE6F&_nc_sid=472314
24,"[0.5084541063, 0.2306763285]",,,3112013855658716894_48325188254,CswGB0Soa7e,1426106462,1426106462,snapp_team,اسنپ! | !Snapp,0,0,2742387497509207495_1426106462,https://scontent-fra3-1.cdninstagram.com/v/t51.2885-19/271385182_1059048134886265_3038256664265502242_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-fra3-1.cdninstagram.com&_nc_cat=101&_nc_ohc=wcQLNqXDD_sAX_2JsEF&edm=AMKDjl4BAAAA&ccb=7-5&oh=00_AfCXs2MwYNmoRcIIxjhW1JAmhF1Q3m8-kiiDmbFACZGJfg&oe=64C31BC0&_nc_sid=472314
25,"[0.79345703, 0.74339557]",,,3111982226581720971_54161563522,Csv-1jau4-L,50179387983,50179387983,indra.cafe,INDRA CAFE,0,0,2973812544752148278_50179387983,https://scontent-fra5-1.cdninstagram.com/v/t51.2885-19/315726723_1240635853335120_8198090897566764033_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-fra5-1.cdninstagram.com&_nc_cat=100&_nc_ohc=aKM1ms7Uo_kAX8RMtmS&edm=AMKDjl4BAAAA&ccb=7-5&oh=00_AfAOzvxBSBnLJ_4azN2OXLUBFwK1QEzDwzNRpNsT208_Ow&oe=64C2CA3F&_nc_sid=472314
26,"[0.6316425121, 0.7518997992]",,,3111812969779651715_46260174851,CsvYWivK2SD,46260174851,46260174851,_del_navaz_,دل نواز  .متن  .دلنوشته,0,0,3130682974570927844_46260174851,https://scontent-fra5-1.cdninstagram.com/v/t51.2885-19/355393824_1009343613430676_674638021999625995_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-fra5-1.cdninstagram.com&_nc_cat=108&_nc_ohc=7TXI2SAsyq8AX_hrRMf&edm=AMKDjl4BAAAA&ccb=7-5&oh=00_AfBbROj0ZHfUq3F6dbC5A1v1QMXcv81hRydZvkXtHOPXsQ&oe=64C219A9&_nc_sid=472314
27,"[0.0, 0.0]",,,3111379907746576186_52160662329,Cst14qShbc6,52160662329,52160662329,marylaw.saghaei,| وکیل مریم سقایی |چهارده سال سابقه,0,0,3122078231946307195_52160662329,https://scontent-fra5-2.cdninstagram.com/v/t51.2885-19/352876789_1477914119706597_7570520202088830648_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-fra5-2.cdninstagram.com&_nc_cat=109&_nc_ohc=IF1FVqgWIT4AX-ONOL2&edm=AMKDjl4BAAAA&ccb=7-5&oh=00_AfDJLLwvEUvtbGisssE_7fojpWkpkuFmja3nzFSIHxSGIg&oe=64C1AF2A&_nc_sid=472314
28,"[0.87916666, 0.29768518]",,,3110553848896654770_1338615943,Csq6D7CNY2y,869857544,869857544,snappfood_ir,SnappFood | اسنپ‌فود,0,0,2849670551745174365_869857544,https://scontent-fra5-1.cdninstagram.com/v/t51.2885-19/284408985_1385990741894780_5058783537808803209_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-fra5-1.cdninstagram.com&_nc_cat=108&_nc_ohc=qg0iJuySKtwAX-z5F4-&edm=AMKDjl4BAAAA&ccb=7-5&oh=00_AfBrH4E3xYxOpd8nHBFq9kdPTu3VG6vOlmkSHBx-06rzkw&oe=64C17212&_nc_sid=472314
29,"[0.8250000000000001, 0.8208333]",,,3110495006291402679_6167399536,CsqsrploB-3,869857544,869857544,snappfood_ir,SnappFood | اسنپ‌فود,0,0,2849670551745174365_869857544,https://scontent-fra5-1.cdninstagram.com/v/t51.2885-19/284408985_1385990741894780_5058783537808803209_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-fra5-1.cdninstagram.com&_nc_cat=108&_nc_ohc=qg0iJuySKtwAX-z5F4-&edm=AMKDjl4BAAAA&ccb=7-5&oh=00_AfBrH4E3xYxOpd8nHBFq9kdPTu3VG6vOlmkSHBx-06rzkw&oe=64C17212&_nc_sid=472314
30,"[0.20825195, 0.4227937]",,,3110467417519307799_26920229371,CsqmaLiqjwX,869857544,869857544,snappfood_ir,SnappFood | اسنپ‌فود,0,0,2849670551745174365_869857544,https://scontent-fra5-1.cdninstagram.com/v/t51.2885-19/284408985_1385990741894780_5058783537808803209_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-fra5-1.cdninstagram.com&_nc_cat=108&_nc_ohc=qg0iJuySKtwAX-z5F4-&edm=AMKDjl4BAAAA&ccb=7-5&oh=00_AfBrH4E3xYxOpd8nHBFq9kdPTu3VG6vOlmkSHBx-06rzkw&oe=64C17212&_nc_sid=472314
31,"[0.20092773, 0.7883798]",,,3110369385998020282_52675924523,CsqQHokqW66,869857544,869857544,snappfood_ir,SnappFood | اسنپ‌فود,0,0,2849670551745174365_869857544,https://scontent-fra5-1.cdninstagram.com/v/t51.2885-19/284408985_1385990741894780_5058783537808803209_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-fra5-1.cdninstagram.com&_nc_cat=108&_nc_ohc=qg0iJuySKtwAX-z5F4-&edm=AMKDjl4BAAAA&ccb=7-5&oh=00_AfBrH4E3xYxOpd8nHBFq9kdPTu3VG6vOlmkSHBx-06rzkw&oe=64C17212&_nc_sid=472314
32,"[0.26464844, 0.6706597]",,,3110342133968550997_9547313365,CsqJ7EJIDxV,869857544,869857544,snappfood_ir,SnappFood | اسنپ‌فود,0,0,2849670551745174365_869857544,https://scontent-fra5-1.cdninstagram.com/v/t51.2885-19/284408985_1385990741894780_5058783537808803209_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-fra5-1.cdninstagram.com&_nc_cat=108&_nc_ohc=qg0iJuySKtwAX-z5F4-&edm=AMKDjl4BAAAA&ccb=7-5&oh=00_AfBrH4E3xYxOpd8nHBFq9kdPTu3VG6vOlmkSHBx-06rzkw&oe=64C17212&_nc_sid=472314
33,"[0.0, 0.0]",,,3109941572057677124_54630330502,Csou2Hyt71E,58475920598,58475920598,m.e.h.r.s.a25,خــنده/طــنـز/فــان,0,0,3054036265750006560_58475920598,https://scontent-fra5-1.cdninstagram.com/v/t51.2885-19/332704100_612286797386702_2643227362372895122_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-fra5-1.cdninstagram.com&_nc_cat=102&_nc_ohc=QS29EKYdbM0AX8kxOC1&edm=AMKDjl4BAAAA&ccb=7-5&oh=00_AfAi7szm-BzXcmuqq5rrkgPYOlFtaxDaSBOPBtAb2UdWnw&oe=64C2A110&_nc_sid=472314
34,"[0.567871, 0.44173548]",,,3110695104138366091_8435691110,CsraLdOtsyL,869857544,869857544,snappfood_ir,SnappFood | اسنپ‌فود,0,0,2849670551745174365_869857544,https://scontent-fra5-1.cdninstagram.com/v/t51.2885-19/284408985_1385990741894780_5058783537808803209_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-fra5-1.cdninstagram.com&_nc_cat=108&_nc_ohc=qg0iJuySKtwAX-z5F4-&edm=AMKDjl4BAAAA&ccb=7-5&oh=00_AfBrH4E3xYxOpd8nHBFq9kdPTu3VG6vOlmkSHBx-06rzkw&oe=64C17212&_nc_sid=472314
35,"[0.5, 0.5]",,,3109771968974550301_3998369643,CsoISEnMfUd,869857544,869857544,snappfood_ir,SnappFood | اسنپ‌فود,0,0,2849670551745174365_869857544,https://scontent-fra5-1.cdninstagram.com/v/t51.2885-19/284408985_1385990741894780_5058783537808803209_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-fra5-1.cdninstagram.com&_nc_cat=108&_nc_ohc=qg0iJuySKtwAX-z5F4-&edm=AMKDjl4BAAAA&ccb=7-5&oh=00_AfBrH4E3xYxOpd8nHBFq9kdPTu3VG6vOlmkSHBx-06rzkw&oe=64C17212&_nc_sid=472314
36,"[0.5, 0.5]",,,3109770639900572186_7151765948,CsoH-u0Nnoa,869857544,869857544,snappfood_ir,SnappFood | اسنپ‌فود,0,0,2849670551745174365_869857544,https://scontent-fra5-1.cdninstagram.com/v/t51.2885-19/284408985_1385990741894780_5058783537808803209_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-fra5-1.cdninstagram.com&_nc_cat=108&_nc_ohc=qg0iJuySKtwAX-z5F4-&edm=AMKDjl4BAAAA&ccb=7-5&oh=00_AfBrH4E3xYxOpd8nHBFq9kdPTu3VG6vOlmkSHBx-06rzkw&oe=64C17212&_nc_sid=472314
37,"[0.5, 0.5]",,,3109215537279868149_1772121018,CsmJw7NsRz1,869857544,869857544,snappfood_ir,SnappFood | اسنپ‌فود,0,0,2849670551745174365_869857544,https://scontent-fra5-1.cdninstagram.com/v/t51.2885-19/284408985_1385990741894780_5058783537808803209_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-fra5-1.cdninstagram.com&_nc_cat=108&_nc_ohc=qg0iJuySKtwAX-z5F4-&edm=AMKDjl4BAAAA&ccb=7-5&oh=00_AfBrH4E3xYxOpd8nHBFq9kdPTu3VG6vOlmkSHBx-06rzkw&oe=64C17212&_nc_sid=472314
38,"[0.11146838, 0.90092593]",,,3109147561678666847_37383361747,Csl6TwAIPxf,37383361747,37383361747,tan.po0osh_ara,تن پوش آرا,0,0,2657366563857009834_37383361747,https://scontent-fra5-1.cdninstagram.com/v/t51.2885-19/241314843_530723064668042_920858279200381192_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-fra5-1.cdninstagram.com&_nc_cat=102&_nc_ohc=DM2sxJBqJ0cAX_CPxuJ&edm=AMKDjl4BAAAA&ccb=7-5&oh=00_AfCPjqIwf2bpjtGtXPZa9QU30TDgrItsLk5NWLhTqO6QpA&oe=64C3141E&_nc_sid=472314
39,"[0.5, 0.5]",,,3109136234508984705_11337127906,Csl3u6wNCGB,869857544,869857544,snappfood_ir,SnappFood | اسنپ‌فود,0,0,2849670551745174365_869857544,https://scontent-fra5-1.cdninstagram.com/v/t51.2885-19/284408985_1385990741894780_5058783537808803209_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-fra5-1.cdninstagram.com&_nc_cat=108&_nc_ohc=qg0iJuySKtwAX-z5F4-&edm=AMKDjl4BAAAA&ccb=7-5&oh=00_AfBrH4E3xYxOpd8nHBFq9kdPTu3VG6vOlmkSHBx-06rzkw&oe=64C17212&_nc_sid=472314
40,"[0.17163086, 0.6966553]",,,3109126899632942699_7035334619,Csl1nE-O65r,869857544,869857544,snappfood_ir,SnappFood | اسنپ‌فود,0,0,2849670551745174365_869857544,https://scontent-fra5-1.cdninstagram.com/v/t51.2885-19/284408985_1385990741894780_5058783537808803209_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-fra5-1.cdninstagram.com&_nc_cat=108&_nc_ohc=qg0iJuySKtwAX-z5F4-&edm=AMKDjl4BAAAA&ccb=7-5&oh=00_AfBrH4E3xYxOpd8nHBFq9kdPTu3VG6vOlmkSHBx-06rzkw&oe=64C17212&_nc_sid=472314
41,"[0.5, 0.5]",,,3109126706089250926_4584572217,Csl1kQuIVBu,869857544,869857544,snappfood_ir,SnappFood | اسنپ‌فود,0,0,2849670551745174365_869857544,https://scontent-fra5-1.cdninstagram.com/v/t51.2885-19/284408985_1385990741894780_5058783537808803209_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-fra5-1.cdninstagram.com&_nc_cat=108&_nc_ohc=qg0iJuySKtwAX-z5F4-&edm=AMKDjl4BAAAA&ccb=7-5&oh=00_AfBrH4E3xYxOpd8nHBFq9kdPTu3VG6vOlmkSHBx-06rzkw&oe=64C17212&_nc_sid=472314
42,"[0.16064453, 0.63894314]",,,3109126223074901457_4359948433,Csl1dO4Oz3R,869857544,869857544,snappfood_ir,SnappFood | اسنپ‌فود,0,0,2849670551745174365_869857544,https://scontent-fra5-1.cdninstagram.com/v/t51.2885-19/284408985_1385990741894780_5058783537808803209_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-fra5-1.cdninstagram.com&_nc_cat=108&_nc_ohc=qg0iJuySKtwAX-z5F4-&edm=AMKDjl4BAAAA&ccb=7-5&oh=00_AfBrH4E3xYxOpd8nHBFq9kdPTu3VG6vOlmkSHBx-06rzkw&oe=64C17212&_nc_sid=472314
43,"[0.5, 0.5]",,,3109126223074901457_4359948433,Csl1dO4Oz3R,1641580726,1641580726,rasht.insta,رشت,0,0,2092880726965061851_1641580726,https://scontent-fra3-1.cdninstagram.com/v/t51.2885-19/67403826_343965449885367_2803075509125120000_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-fra3-1.cdninstagram.com&_nc_cat=103&_nc_ohc=lvT7u0vK_tMAX-CGz9K&edm=AMKDjl4BAAAA&ccb=7-5&oh=00_AfB6vV0J__s3CBVxNpRgjArLqDoN_xxHaTDgecSrSZ3a7Q&oe=64C2DA66&_nc_sid=472314
44,"[0.15462963, 0.91944444]",,,3109087582267450818_7146356655,Cslsq70oSXC,869857544,869857544,snappfood_ir,SnappFood | اسنپ‌فود,0,0,2849670551745174365_869857544,https://scontent-fra5-1.cdninstagram.com/v/t51.2885-19/284408985_1385990741894780_5058783537808803209_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-fra5-1.cdninstagram.com&_nc_cat=108&_nc_ohc=qg0iJuySKtwAX-z5F4-&edm=AMKDjl4BAAAA&ccb=7-5&oh=00_AfBrH4E3xYxOpd8nHBFq9kdPTu3VG6vOlmkSHBx-06rzkw&oe=64C17212&_nc_sid=472314
45,"[0.25218478, 0.30840456]",,,3109065030888684162_1943434170,CslnixNtXqC,869857544,869857544,snappfood_ir,SnappFood | اسنپ‌فود,0,0,2849670551745174365_869857544,https://scontent-fra5-1.cdninstagram.com/v/t51.2885-19/284408985_1385990741894780_5058783537808803209_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-fra5-1.cdninstagram.com&_nc_cat=108&_nc_ohc=qg0iJuySKtwAX-z5F4-&edm=AMKDjl4BAAAA&ccb=7-5&oh=00_AfBrH4E3xYxOpd8nHBFq9kdPTu3VG6vOlmkSHBx-06rzkw&oe=64C17212&_nc_sid=472314
46,"[0.372, 0.3733333333]",,,3109003484878485574_2289836084,CslZjKBojhG,869857544,869857544,snappfood_ir,SnappFood | اسنپ‌فود,0,0,2849670551745174365_869857544,https://scontent-fra5-1.cdninstagram.com/v/t51.2885-19/284408985_1385990741894780_5058783537808803209_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-fra5-1.cdninstagram.com&_nc_cat=108&_nc_ohc=qg0iJuySKtwAX-z5F4-&edm=AMKDjl4BAAAA&ccb=7-5&oh=00_AfBrH4E3xYxOpd8nHBFq9kdPTu3VG6vOlmkSHBx-06rzkw&oe=64C17212&_nc_sid=472314
47,"[0.5138889, 0.9875]",,,3108967146386474873_3275168109,CslRSXKucd5,3275168109,3275168109,face.iran_ir,IRANIAN FACE,0,0,2866207112431689647_3275168109,https://scontent-fra5-2.cdninstagram.com/v/t51.2885-19/289059420_192155636497785_6155395072949813006_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-fra5-2.cdninstagram.com&_nc_cat=109&_nc_ohc=oLkJk6JP2CkAX_NDAAK&edm=AMKDjl4BAAAA&ccb=7-5&oh=00_AfByhWlj4aXGf61JA4dw7lSAwrfMFd5fFfHplLun8LYFnA&oe=64C30EC7&_nc_sid=472314
48,"[0.5015576086, 0.41666665480000004]",,,3108959963304602064_1451763000,CslPp1ZrqnQ,869857544,869857544,snappfood_ir,SnappFood | اسنپ‌فود,0,0,2849670551745174365_869857544,https://scontent-fra5-1.cdninstagram.com/v/t51.2885-19/284408985_1385990741894780_5058783537808803209_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-fra5-1.cdninstagram.com&_nc_cat=108&_nc_ohc=qg0iJuySKtwAX-z5F4-&edm=AMKDjl4BAAAA&ccb=7-5&oh=00_AfBrH4E3xYxOpd8nHBFq9kdPTu3VG6vOlmkSHBx-06rzkw&oe=64C17212&_nc_sid=472314
49,"[0.50512695, 0.2722982]",,,3108949634302176112_8401866928,CslNThxKWtw,869857544,869857544,snappfood_ir,SnappFood | اسنپ‌فود,0,0,2849670551745174365_869857544,https://scontent-fra5-1.cdninstagram.com/v/t51.2885-19/284408985_1385990741894780_5058783537808803209_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-fra5-1.cdninstagram.com&_nc_cat=108&_nc_ohc=qg0iJuySKtwAX-z5F4-&edm=AMKDjl4BAAAA&ccb=7-5&oh=00_AfBrH4E3xYxOpd8nHBFq9kdPTu3VG6vOlmkSHBx-06rzkw&oe=64C17212&_nc_sid=472314
50,"[0.53981483, 0.43796295]",,,3108938365726631614_1398477546,CslKvjFuCa-,869857544,869857544,snappfood_ir,SnappFood | اسنپ‌فود,0,0,2849670551745174365_869857544,https://scontent-fra5-1.cdninstagram.com/v/t51.2885-19/284408985_1385990741894780_5058783537808803209_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-fra5-1.cdninstagram.com&_nc_cat=108&_nc_ohc=qg0iJuySKtwAX-z5F4-&edm=AMKDjl4BAAAA&ccb=7-5&oh=00_AfBrH4E3xYxOpd8nHBFq9kdPTu3VG6vOlmkSHBx-06rzkw&oe=64C17212&_nc_sid=472314
51,"[0.5653333333, 0.4426666667]",,,3108933248540141884_3618463075,CslJlFVouk8,869857544,869857544,snappfood_ir,SnappFood | اسنپ‌فود,0,0,2849670551745174365_869857544,https://scontent-fra5-1.cdninstagram.com/v/t51.2885-19/284408985_1385990741894780_5058783537808803209_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-fra5-1.cdninstagram.com&_nc_cat=108&_nc_ohc=qg0iJuySKtwAX-z5F4-&edm=AMKDjl4BAAAA&ccb=7-5&oh=00_AfBrH4E3xYxOpd8nHBFq9kdPTu3VG6vOlmkSHBx-06rzkw&oe=64C17212&_nc_sid=472314
52,"[0.49583718, 0.4293554]",,,3108929356990580634_1600490723,CslIsdDNQea,869857544,869857544,snappfood_ir,SnappFood | اسنپ‌فود,0,0,2849670551745174365_869857544,https://scontent-fra5-1.cdninstagram.com/v/t51.2885-19/284408985_1385990741894780_5058783537808803209_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-fra5-1.cdninstagram.com&_nc_cat=108&_nc_ohc=qg0iJuySKtwAX-z5F4-&edm=AMKDjl4BAAAA&ccb=7-5&oh=00_AfBrH4E3xYxOpd8nHBFq9kdPTu3VG6vOlmkSHBx-06rzkw&oe=64C17212&_nc_sid=472314
53,"[0.5036299235, 0.7883346761000001]",,,3108928463921230934_600844948,CslIfdUIDRW,869857544,869857544,snappfood_ir,SnappFood | اسنپ‌فود,0,0,2849670551745174365_869857544,https://scontent-fra5-1.cdninstagram.com/v/t51.2885-19/284408985_1385990741894780_5058783537808803209_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-fra5-1.cdninstagram.com&_nc_cat=108&_nc_ohc=qg0iJuySKtwAX-z5F4-&edm=AMKDjl4BAAAA&ccb=7-5&oh=00_AfBrH4E3xYxOpd8nHBFq9kdPTu3VG6vOlmkSHBx-06rzkw&oe=64C17212&_nc_sid=472314
54,"[0.5, 0.5]",,,3108924155634053558_10956495252,CslHgw6MvG2,869857544,869857544,snappfood_ir,SnappFood | اسنپ‌فود,0,0,2849670551745174365_869857544,https://scontent-fra5-1.cdninstagram.com/v/t51.2885-19/284408985_1385990741894780_5058783537808803209_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-fra5-1.cdninstagram.com&_nc_cat=108&_nc_ohc=qg0iJuySKtwAX-z5F4-&edm=AMKDjl4BAAAA&ccb=7-5&oh=00_AfBrH4E3xYxOpd8nHBFq9kdPTu3VG6vOlmkSHBx-06rzkw&oe=64C17212&_nc_sid=472314
0,"[0.41764912, 0.15672239999999998]",,,3108330838052497719_47683493402,CsjAm22guk3,48213140341,48213140341,melorinlaser,لیزر موهای زائد دستگاه لاغری ژل بوتاکس خال برداری,0,0,2847446978859789205_48213140341,https://scontent-fra5-1.cdninstagram.com/v/t51.2885-19/283985626_598578441493922_3211972885928389081_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-fra5-1.cdninstagram.com&_nc_cat=102&_nc_ohc=2RhNdO_Y_sUAX-Tif7R&edm=AMKDjl4BAAAA&ccb=7-5&oh=00_AfDWfTrrItV_mVFKE8MVyUcuQ2oM_LdqK2r78QH-XEXa9A&oe=64C28301&_nc_sid=472314
1,"[0.32617188, 0.82911605]",,,3108258817845084367_54161563522,CsiwO0zocDP,50179387983,50179387983,indra.cafe,INDRA CAFE,0,0,2973812544752148278_50179387983,https://scontent-fra5-1.cdninstagram.com/v/t51.2885-19/315726723_1240635853335120_8198090897566764033_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-fra5-1.cdninstagram.com&_nc_cat=100&_nc_ohc=aKM1ms7Uo_kAX8RMtmS&edm=AMKDjl4BAAAA&ccb=7-5&oh=00_AfAOzvxBSBnLJ_4azN2OXLUBFwK1QEzDwzNRpNsT208_Ow&oe=64C2CA3F&_nc_sid=472314
2,"[0.16920947, 0.37741169999999996]",,,3108213737399886717_52982442323,Csil-0XtaN9,1426106462,1426106462,snapp_team,اسنپ! | !Snapp,0,0,2742387497509207495_1426106462,https://scontent-fra3-1.cdninstagram.com/v/t51.2885-19/271385182_1059048134886265_3038256664265502242_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-fra3-1.cdninstagram.com&_nc_cat=101&_nc_ohc=wcQLNqXDD_sAX_2JsEF&edm=AMKDjl4BAAAA&ccb=7-5&oh=00_AfCXs2MwYNmoRcIIxjhW1JAmhF1Q3m8-kiiDmbFACZGJfg&oe=64C31BC0&_nc_sid=472314
3,"[0.21369103, 0.8874919]",,,3108041536356964811_60024514728,Csh-09pt1nL,1426106462,1426106462,snapp_team,اسنپ! | !Snapp,0,0,2742387497509207495_1426106462,https://scontent-fra3-1.cdninstagram.com/v/t51.2885-19/271385182_1059048134886265_3038256664265502242_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-fra3-1.cdninstagram.com&_nc_cat=101&_nc_ohc=wcQLNqXDD_sAX_2JsEF&edm=AMKDjl4BAAAA&ccb=7-5&oh=00_AfCXs2MwYNmoRcIIxjhW1JAmhF1Q3m8-kiiDmbFACZGJfg&oe=64C31BC0&_nc_sid=472314
4,"[0.06382979, 0.9189598999999999]",,,3108041536356964811_60024514728,Csh-09pt1nL,3215027595,3215027595,tapsi_ir,TAPSI تپسی,0,0,2854514366352254783_3215027595,https://scontent-fra5-2.cdninstagram.com/v/t51.2885-19/286328730_597290042062029_2383298424100437954_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-fra5-2.cdninstagram.com&_nc_cat=109&_nc_ohc=Ab4BPeoqSuwAX_gCIhr&edm=AMKDjl4BAAAA&ccb=7-5&oh=00_AfDvy7PgkykK7bKz6oYl409ou2groOJ8lSfFKRpki21Nog&oe=64C28216&_nc_sid=472314
