user_id,id,created_at,lang,text,favorite_count,quote_count,reply_count,retweet_count,views_count,bookmark_count,is_quote,user_mentions,hashtags,user_screen_name,user_name,user_created_at,description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_media_count,user_statuses_count,user_description_urls,user_possibly_sensitive,user_profile_banner_url,user_profile_image_url,user_location,user_professional_type,user_professional_category,possibly_sensitive,user_is_blue_verified,user_profile_image_shape,user_can_dm,user_verified
1638900451717578752,1695418693076046019,2023-08-26 12:51:30+00:00,en,too many “what if’s” on my mind,42220,664,88,19732,2541443,625,False,[],[],vxytri,ً,2023-03-23 13:48:21+00:00,@vxyadi,21675,128806,213,181,49,1297,[],False,https://pbs.twimg.com/profile_banners/1638900451717578752/1679581238,https://pbs.twimg.com/profile_images/1690186031386202112/a0rqrnvJ_normal.jpg,🐚,,,,False,Circle,False,False
839452585719320576,1695409975454294495,2023-08-26 12:16:51+00:00,en,"○ single
○ taken
● stressed about my future",61833,680,131,30286,2868000,726,False,[],[],Rechiecorpuz07,ʀᴇᴄʜɪᴇᴄᴏʀᴘᴜᴢ,2017-03-08 12:27:47+00:00,🇵🇭 https://t.co/SENvgPEfOb,16480,84553,30120,33,142,12022,"[{'display_url': 'ngl.link/rechiecorpuz07', 'expanded_url': 'http://ngl.link/rechiecorpuz07', 'url': 'https://t.co/SENvgPEfOb', 'indices': [3, 26]}]",False,https://pbs.twimg.com/profile_banners/839452585719320576/1684247909,https://pbs.twimg.com/profile_images/1658043980008034304/dJClTGSX_normal.jpg,🫧 ✩°｡⋆⸜ 🎧 ⩇⩇:⩇⩇,Creator,[],,False,Circle,True,False
1529604388863737857,1695396755460993353,2023-08-26 11:24:20+00:00,en,"💰$100 — RT 

✅Follow @bitcoin_scoop
———————————
4 days | gform",2763,11,2058,11803,168908,477,False,"[{'id_str': '2806482575', 'name': 'Bitcoin Scoop', 'screen_name': 'bitcoin_scoop', 'indices': [21, 35]}]",[],FireHost_77,Lee,2022-05-25 23:24:47+00:00,#WEB3 Media Group affiliate | view to earn with @ViddliApp | #crypto #nft Advertising & Marketing Advisors | #NFA  Vouches #FireTesti • send DM for inquiries.,1550,311011,1693,649,428,3625,[],False,https://pbs.twimg.com/profile_banners/1529604388863737857/1691725011,https://pbs.twimg.com/profile_images/1676927105375035394/HAL0DtIq_normal.jpg,𝕏-Verse,Creator,"[{'id': 478, 'name': 'Advertising & Marketing Agency', 'icon_name': 'IconBriefcaseStroke'}]",,True,Circle,True,False
1401406260000460800,1695393060287291546,2023-08-26 11:09:39+00:00,en,"$100 • 24 Hours 🍒 

- RT &amp; Follow 

@GEN1_11
@DAGxMedia
@Bitcoin188
@AlexanderBae10",3027,6,2686,11547,108829,165,False,"[{'id_str': '1528690057632223232', 'name': 'GEN111', 'screen_name': 'GEN1_11', 'indices': [40, 48]}, {'id_str': '1599952804688240640', 'name': 'DAGx', 'screen_name': 'DAGxMedia', 'indices': [49, 59]}, {'id_str': '1092088554', 'name': '比特币道', 'screen_name': 'Bitcoin188', 'indices': [60, 71]}, {'id_str': '1380337429094223881', 'name': 'Alexander Bae', 'screen_name': 'AlexanderBae10', 'indices': [72, 87]}]",[],ZaraGiveaway,Zara Crypto ☀️,2021-06-06 05:19:31+00:00,Giveaway Host since 2021 | Hosted over 3K+ Giveaways | Crypto & NFT Marketing Strategist | Picker: @Pickaw | Proofs: #Zarawinners | Telegram: https://t.co/gQr2aYE8nh,10903,378834,950,1574,320,12183,"[{'display_url': 't.me/Zarapromos', 'expanded_url': 'http://t.me/Zarapromos', 'url': 'https://t.co/gQr2aYE8nh', 'indices': [142, 165]}]",False,https://pbs.twimg.com/profile_banners/1401406260000460800/1668926860,https://pbs.twimg.com/profile_images/1602888267732602880/VMOSp_8e_normal.jpg,,Business,[],,True,Circle,True,False
1504483374542458885,1695391016910790882,2023-08-26 11:01:31+00:00,en,my biggest regret is missing opportunities because i’m too scared to try,121007,2354,209,39642,4510129,2477,False,[],[],prplexi,purple,2022-03-17 15:43:20+00:00,if u relate turn on post notis 💞,10316,99982,344,154,122,5734,[],False,https://pbs.twimg.com/profile_banners/1504483374542458885/1692843736,https://pbs.twimg.com/profile_images/1696706875369414656/3JWeLpjg_normal.jpg,dm for business,,,,False,Circle,True,False
707231479047315456,1695387908469916114,2023-08-26 10:49:10+00:00,en,"New data shows that of those who died with covid in the UK this year - 95% were vaccinated.

This is not what the ""health experts"" told me would happen...",43854,272,1231,13826,2214062,828,False,[],[],PeterSweden7,PeterSweden,2016-03-08 15:48:19+00:00,"I'm Peter Imanuelsen | Swedish journalist | Political commentator | Supporter of freedom, kindness and liberty | Contact inquiries: See my website",1179,572920,236,2288,3442,25875,[],False,https://pbs.twimg.com/profile_banners/707231479047315456/1554679381,https://pbs.twimg.com/profile_images/1689406782647500800/2EBrCIZx_normal.jpg,Scandinavia,,,,True,Circle,False,False
1446092842649096199,1695378580983930974,2023-08-26 10:12:06+00:00,en,little miss cries over everything,35300,814,57,16223,1952511,450,False,[],[],fuclaure,ً,2021-10-07 12:39:46+00:00,,370412,38170,1840,63,1780,82101,[],False,https://pbs.twimg.com/profile_banners/1446092842649096199/1687605669,https://pbs.twimg.com/profile_images/1693238233604472832/0mnN0vqH_normal.jpg,kav ,,,,False,Circle,True,False
1431348193862701058,1695359173620645925,2023-08-26 08:54:59+00:00,en,"$50☃️

➡️ rt + follow me 🔔

——————————
GFORM👇",2544,4,2699,12134,124749,184,False,[],[],Shill_Ronin,Shill Ronin,2021-08-27 20:09:58+00:00,"🇲🇾 | IT Expert, Crypto Enthusiast & Influencer | Vouch #ShillCrewLegit | @ShillCrew @ShillEmperor | Verify before payment! | TG: https://t.co/6WWGoCknJk (For Sponsor)",95,213019,362,3404,2339,19860,"[{'display_url': 't.me/ShillCrew', 'expanded_url': 'http://t.me/ShillCrew', 'url': 'https://t.co/6WWGoCknJk', 'indices': [129, 152]}]",False,https://pbs.twimg.com/profile_banners/1431348193862701058/1650644072,https://pbs.twimg.com/profile_images/1576609209038168064/ZYE2dRCN_normal.jpg,Malaysia,Creator,"[{'id': 934, 'name': 'Social Media Influencer', 'icon_name': 'IconBriefcaseStroke'}]",,True,Circle,True,False
353082427,1695340287831273682,2023-08-26 07:39:57+00:00,en,"$100 ! Draw in 12 Hours ⏳

🩸Retweet + Follow @metafirefinance and RT pin 📌",2189,8,3357,10364,79099,129,False,"[{'id_str': '1568998599228534784', 'name': 'MetaFire Financial', 'screen_name': 'metafirefinance', 'indices': [45, 61]}]",[],TheToriant,The Toriant,2011-08-11 14:37:03+00:00,Crypto Guru - Gem Seeker - #iWonToriant #BTC #BNB #AVAX . #Monsterra Gamer and #MSTR Holder,1974,1279692,3269,1736,1066,27263,[],False,https://pbs.twimg.com/profile_banners/353082427/1666796181,https://pbs.twimg.com/profile_images/1585277123455078400/VYpKaJ8g_normal.jpg,,,,,True,Circle,True,False
1566929164468625408,1695333909410803723,2023-08-26 07:14:36+00:00,en,when you’re a fast learner but also have short-term memory loss &lt;&lt;&lt;,122714,3683,248,39272,3802600,1854,False,[],[],iheartsvc,☆,2022-09-05 23:20:11+00:00,✧.* ⋆୨୧˚ 🥣 last year in jhs . . . 🌊 | @0143rkive,4910,14528,114,178,730,6586,[],False,https://pbs.twimg.com/profile_banners/1566929164468625408/1692365408,https://pbs.twimg.com/profile_images/1692529263835295745/wDP-okMR_normal.jpg,studytwt  |  ig: i043logs,Creator,[],,False,Circle,True,False
1561734694084935681,1695317747658326118,2023-08-26 06:10:23+00:00,en,being silly together the best kind of intimacy,60144,580,95,12495,2377610,1251,False,[],[],ihyric,𝕽,2022-08-22 15:19:13+00:00,kutabare ⋆ | dm for promos ⋆,16382,45887,4633,111,739,2853,[],False,https://pbs.twimg.com/profile_banners/1561734694084935681/1687888793,https://pbs.twimg.com/profile_images/1673752977889173507/QnRFOxfj_normal.jpg,NG,,,,True,Circle,True,False
2685672078,1695309148290773059,2023-08-26 05:36:12+00:00,en,"$250 || • || 5 Days 💛

- RT &amp; Follow All Accounts 👇🏻

@EspanolPrimexbt 
@FrancePrimexbt 
@PrimexbtItalian 
@TurkeyPrimeXBT",4878,28,3972,13370,245383,1062,False,"[{'id_str': '1414594971139727364', 'name': 'PrimeXBT Español 🇪🇸', 'screen_name': 'EspanolPrimexbt', 'indices': [58, 74]}, {'id_str': '1359866696840990720', 'name': 'PrimeXBT France 🇫🇷', 'screen_name': 'FrancePrimexbt', 'indices': [76, 91]}, {'id_str': '1460618953370263553', 'name': 'PrimeXBT Italia', 'screen_name': 'PrimexbtItalian', 'indices': [93, 109]}, {'id_str': '1475814113939005447', 'name': 'PrimeXBT Türkiye 🇹🇷', 'screen_name': 'TurkeyPrimeXBT', 'indices': [111, 126]}]",[],crypoqback,Crypoq Giveaway,2014-07-27 18:38:39+00:00,|⊶| Crypto Promoter【$】backup @.CryPoq #Crypoq #Crypoqclaim #CrypoqFamily #Giveaway #Bitcoin #Crypto #NFT #Metaverse #ETH,4838,168051,698,919,475,5131,[],False,https://pbs.twimg.com/profile_banners/2685672078/1680626402,https://pbs.twimg.com/profile_images/1641431105835503618/IDg_nwyW_normal.png,Dubai,,,,True,Hexagon,True,False
1207888079291215872,1695289300693430716,2023-08-26 04:17:20+00:00,en,"skipping meals, irregular sleeping habits, overthinking, stress, tired and drained. that's me, that's my everyday life.",79379,1578,168,27224,3739266,2126,False,[],[],rieszxr,ً,2019-12-20 04:59:08+00:00,@crzmrieez,24090,22379,9477,19,27,1770,[],False,https://pbs.twimg.com/profile_banners/1207888079291215872/1687142364,https://pbs.twimg.com/profile_images/1696899163634462720/MHX-J6U1_normal.jpg,,,,,False,Circle,True,False
1401406260000460800,1695285058339278877,2023-08-26 04:00:29+00:00,en,"$50 • 8 Hours 🍒 

- RT &amp; Follow @0xCaptainLevi",2227,2,1801,10872,67933,109,False,"[{'id_str': '1478191823302672384', 'name': 'Levi 💎⚡️', 'screen_name': '0xCaptainLevi', 'indices': [36, 50]}]",[],ZaraGiveaway,Zara Crypto ☀️,2021-06-06 05:19:31+00:00,Giveaway Host since 2021 | Hosted over 3K+ Giveaways | Crypto & NFT Marketing Strategist | Picker: @Pickaw | Proofs: #Zarawinners | Telegram: https://t.co/gQr2aYE8nh,10903,378834,950,1574,320,12183,"[{'display_url': 't.me/Zarapromos', 'expanded_url': 'http://t.me/Zarapromos', 'url': 'https://t.co/gQr2aYE8nh', 'indices': [142, 165]}]",False,https://pbs.twimg.com/profile_banners/1401406260000460800/1668926860,https://pbs.twimg.com/profile_images/1602888267732602880/VMOSp_8e_normal.jpg,,Business,[],,True,Circle,True,False
1638900451717578752,1695278082389934145,2023-08-26 03:32:46+00:00,en,my mental health rn 📈📉📈📉📈📉,41733,638,98,19842,2237834,387,False,[],[],vxytri,ً,2023-03-23 13:48:21+00:00,@vxyadi,21675,128806,213,181,49,1297,[],False,https://pbs.twimg.com/profile_banners/1638900451717578752/1679581238,https://pbs.twimg.com/profile_images/1690186031386202112/a0rqrnvJ_normal.jpg,🐚,,,,False,Circle,False,False
1638900451717578752,1695276984564343132,2023-08-26 03:28:24+00:00,en,"top tier compliment, “i love your eyes.”",54282,2794,471,16280,3302728,1347,False,[],[],vxytri,ً,2023-03-23 13:48:21+00:00,@vxyadi,21675,128806,213,181,49,1297,[],False,https://pbs.twimg.com/profile_banners/1638900451717578752/1679581238,https://pbs.twimg.com/profile_images/1690186031386202112/a0rqrnvJ_normal.jpg,🐚,,,,False,Circle,False,False
1208177379346010112,1695274436751220843,2023-08-26 03:18:17+00:00,en,"$200 • 48 Hours 🐼

✳️ RT • Follow @envydied",4374,16,2742,15387,116504,371,False,"[{'id_str': '1607607262243176449', 'name': 'envy 🥀', 'screen_name': 'envydied', 'indices': [34, 43]}]",[],GevCrypto,Gev Crypto,2019-12-21 00:08:43+00:00,"Crypto, NFT & Web3 Promoter • Investor #BTC #ETH #BNB | Tweets ≠ NFA, Always DYOR | DM For Business 📩 | Winners: #GevPaid",610,1106327,1023,913,269,1543,[],False,https://pbs.twimg.com/profile_banners/1208177379346010112/1680009533,https://pbs.twimg.com/profile_images/1640112172289126401/R50MREOf_normal.jpg,,,,,True,Circle,True,False
1723116283,1695260851597389833,2023-08-26 02:24:18+00:00,en,why does my life give me a plot twist every month???,79929,2563,234,25337,4208034,1297,False,[],[],23luvr,a,2013-09-02 18:16:39+00:00,i lie a lot,43870,257804,339,386,891,26502,[],False,https://pbs.twimg.com/profile_banners/1723116283/1687150053,https://pbs.twimg.com/profile_images/1694266655172390912/JE2pp0x3_normal.jpg,dm for promo💰,Creator,[],,True,Circle,True,False
1632226392141352960,1695240094243066122,2023-08-26 01:01:49+00:00,en,can i come over and be nonverbal for several hours,104896,1042,124,21754,3532351,2392,False,[],[],sadderlizards,clare,2023-03-05 03:48:24+00:00,sweet little guy,7723,9116,182,23,113,1227,[],False,https://pbs.twimg.com/profile_banners/1632226392141352960/1691436783,https://pbs.twimg.com/profile_images/1662147598097207297/bBmNU1mJ_normal.jpg,under a log in the woods,,,,False,Circle,True,False
1520643147289612288,1695232326975066200,2023-08-26 00:30:57+00:00,en,"to be treated well without asking for it, hits different",46497,595,70,15135,2481513,815,False,[],[],psemythyst,emy,2022-05-01 05:56:11+00:00,you are loved   |   https://t.co/uPi573jnTf,55817,29302,5705,18,135,31651,"[{'display_url': 'instagram.com/ps.emythyst', 'expanded_url': 'https://instagram.com/ps.emythyst', 'url': 'https://t.co/uPi573jnTf', 'indices': [20, 43]}]",False,https://pbs.twimg.com/profile_banners/1520643147289612288/1692533484,https://pbs.twimg.com/profile_images/1696828142135259136/go64V_n3_normal.jpg,chinyva ,,,,False,Circle,True,False
1207888079291215872,1695224422754570709,2023-08-25 23:59:32+00:00,en,a lot was left unsaid,58463,805,135,27160,3231283,1554,False,[],[],rieszxr,ً,2019-12-20 04:59:08+00:00,@crzmrieez,24090,22379,9477,19,27,1770,[],False,https://pbs.twimg.com/profile_banners/1207888079291215872/1687142364,https://pbs.twimg.com/profile_images/1696899163634462720/MHX-J6U1_normal.jpg,,,,,False,Circle,True,False
1329100989153021959,1695209966628417776,2023-08-25 23:02:06+00:00,en,"officially in my quiet era. i don’t have much to say , just a lot to do",27784,363,27,12745,1414884,613,False,[],[],fineassnayyyy,nay🦋.,2020-11-18 16:35:51+00:00,ig: @fineassnayyyyy #VIRGO♍️🤍. MY ONLY PAGE💕.,152368,207963,6769,288,271,52859,[],False,https://pbs.twimg.com/profile_banners/1329100989153021959/1668653317,https://pbs.twimg.com/profile_images/1648856011468419072/WBp0QAYY_normal.jpg,"Detroit, MI",,,,False,Circle,False,False
3255022243,1695200021241598390,2023-08-25 22:22:35+00:00,en,i just want my future kids to be like “wow mommy &amp; daddy are really in love”,64626,967,122,16101,3402803,1667,False,[],[],Saneeero,saneeero •,2015-06-24 22:26:03+00:00,you found what u lookin for bae?,2864,77737,517,86,18,1494,[],False,https://pbs.twimg.com/profile_banners/3255022243/1688082088,https://pbs.twimg.com/profile_images/1694199516470411265/FTvrt1aR_normal.jpg,"San Diego, CA",Creator,"[{'id': 1059, 'name': 'Engineer', 'icon_name': 'IconBriefcaseStroke'}]",,True,Circle,True,False
1050017562904293377,1695156540892741968,2023-08-25 19:29:48+00:00,en,"$100 | Ends in 24 Hours 

🟩 RT &amp; Follow @finovation360",2610,7,2149,15402,73862,116,False,"[{'id_str': '44687046', 'name': 'something special coming', 'screen_name': 'finovation360', 'indices': [44, 58]}]",[],TheRylai,I'm Rylai,2018-10-10 13:37:50+00:00,Do your own research. #RylaiWins,6533,508957,2915,1734,791,6726,[],False,https://pbs.twimg.com/profile_banners/1050017562904293377/1645989505,https://pbs.twimg.com/profile_images/1555924530262167553/saNychxZ_normal.jpg,Dota,,,,True,Circle,True,False
1043185714437992449,1695122638518042715,2023-08-25 17:15:05+00:00,en,"The Left were salivating yesterday waiting for the Trump mugshot, and as usual, today they’re still bitter, angry, pissed off, and miserable.

Meanwhile … we’re laughing, joking, happy, and using the mugshot as a rallying cry to win big in 2024. 

World’s biggest backfire.",54607,371,2763,13088,775449,127,False,[],[],catturd2,Catturd ™,2018-09-21 17:10:30+00:00,The turd you can’t flush.,154945,1976148,10439,5830,6225,99286,[],False,https://pbs.twimg.com/profile_banners/1043185714437992449/1645188418,https://pbs.twimg.com/profile_images/1043187066832650240/6iaOQ7xL_normal.jpg,,,,,True,Circle,False,False
1537777322245656576,1695120470193091070,2023-08-25 17:06:28+00:00,en,"$50 in 24 Hours 💛🔥

- RT &amp; Follow @babyfollowme00 + 🔔",2265,6,3274,10773,70694,78,False,"[{'id_str': '1513607795681210370', 'name': 'Moonlight⭐', 'screen_name': 'babyfollowme00', 'indices': [38, 53]}]",[],Missy__Crypto,Missy 💛👑,2022-06-17 12:41:07+00:00,Increased brand awareness. Authentic engagement with niche audiences. Establishing credibility in #crypto space. NFA & DYOR • Vouches #iwonmissy,1583,552532,1027,1401,432,8909,[],False,https://pbs.twimg.com/profile_banners/1537777322245656576/1670771022,https://pbs.twimg.com/profile_images/1609755818068672512/ViMmo7wm_normal.jpg,,Business,"[{'id': 478, 'name': 'Advertising & Marketing Agency', 'icon_name': 'IconBriefcaseStroke'}]",,True,Circle,True,False
1537777322245656576,1695118639002013962,2023-08-25 16:59:11+00:00,en,"$100 in 48 Hours 💛🤑

- RT &amp; Follow @finovation360",3226,3,2755,18285,92098,190,False,"[{'id_str': '44687046', 'name': 'something special coming', 'screen_name': 'finovation360', 'indices': [39, 53]}]",[],Missy__Crypto,Missy 💛👑,2022-06-17 12:41:07+00:00,Increased brand awareness. Authentic engagement with niche audiences. Establishing credibility in #crypto space. NFA & DYOR • Vouches #iwonmissy,1583,552532,1027,1401,432,8909,[],False,https://pbs.twimg.com/profile_banners/1537777322245656576/1670771022,https://pbs.twimg.com/profile_images/1609755818068672512/ViMmo7wm_normal.jpg,,Business,"[{'id': 478, 'name': 'Advertising & Marketing Agency', 'icon_name': 'IconBriefcaseStroke'}]",,True,Circle,True,False
19910041,1695115271122428401,2023-08-25 16:45:49+00:00,en,Mmmkay! And I'm 110lbs and a virgin 😂! I'm not a scale or a doctor but I have spent some time beneath 215lb men and Tiny was not one of them.,83318,2218,4364,12950,4256219,742,False,[],[],StormyDaniels,Stormy Daniels,2009-02-02 14:56:10+00:00,"Award winning director,writer&adult film star.Paranormal investigator/medium. TV host

press/manager:stormydanielspr@gmail.com",7367,1386694,304,2604,1634,40136,[],False,https://pbs.twimg.com/profile_banners/19910041/1674657202,https://pbs.twimg.com/profile_images/1675156756442357762/jG0WrG1L_normal.jpg,a tour bus & nightmares,,,,True,Circle,False,False
1390407638748389376,1695113903989051629,2023-08-25 16:40:23+00:00,en,“because i don’t want to” is an extremely valid reason,38825,361,59,13273,1472912,513,False,[],[],jayythewave,jay ✰,2021-05-06 20:47:12+00:00,a pretty mf tweeting,39391,55925,334,98,46,7215,[],False,https://pbs.twimg.com/profile_banners/1390407638748389376/1662072299,https://pbs.twimg.com/profile_images/1567071690114453505/TLUnc6vr_normal.jpg,dm for promo,,,,True,Circle,True,False
18166778,1695109953374015906,2023-08-25 16:24:41+00:00,en,"President Trump didn’t need to be president. 

He didn’t need to subject himself to the hate. 

But he did it because he loves this country and is fighting for YOU!",71793,1050,17088,12947,1536379,85,False,[],[],Jim_Jordan,Rep. Jim Jordan,2008-12-16 17:20:24+00:00,"Proudly serving Ohio's beautiful Fourth District. Chairman @JudiciaryGOP, @Weaponization. Fighting to #DoWhatWeSaid",5140,4451123,3721,10585,1423,12021,[],False,https://pbs.twimg.com/profile_banners/18166778/1406042839,https://pbs.twimg.com/profile_images/596012379231617025/TtrAXbnA_normal.jpg,"Washington, D.C. ",,,,True,Circle,False,False
28665877,1695106005175279779,2023-08-25 16:08:59+00:00,en,"I'm disgusted by the public actions of Luis Rubiales. I stand by @Jennihermoso  and the Spanish players. Winning a World Cup should be one of the best moments in these players' lives but instead it's overshadowed by assault, misogyny, and failures by the Spanish federation.",77802,799,826,14200,3986118,511,False,"[{'id_str': '504572951', 'name': 'Jenn1 Hermos0', 'screen_name': 'Jennihermoso', 'indices': [65, 78]}]",[],alexmorgan13,Alex Morgan,2009-04-03 22:04:38+00:00,footballer.,3882,3748657,520,7442,874,6422,[],False,https://pbs.twimg.com/profile_banners/28665877/1673635006,https://pbs.twimg.com/profile_images/1116860131571052544/_j5IzTrj_normal.jpg,,,,,True,Circle,False,False
90552683,1695100750261809318,2023-08-25 15:48:06+00:00,en,"It’s undeniably obvious now that everything the Democrats warned about Trump wasn’t really a warning about Trump.
It was a Roadmap of what they themselves were planning on doing when they regained power…",54737,349,2048,11090,1053551,200,False,[],[],RobSchneider,Rob Schneider,2009-11-17 03:21:25+00:00,"My New Comedy Special, “Woke Up In America!” out now on @FoxNation",27022,1647011,608,3515,723,7154,[],False,https://pbs.twimg.com/profile_banners/90552683/1686110340,https://pbs.twimg.com/profile_images/1587490892083974146/p3jL3LPH_normal.jpg,"Scottsdale, AZ",Creator,"[{'id': 948, 'name': 'Actor', 'icon_name': 'IconBriefcaseStroke'}]",,True,Circle,False,False
1014141614,1695097046590788011,2023-08-25 15:33:23+00:00,en,"$150 in 24 hours ⚡

☑️ RT &amp; Follow @pickdol101 + RT/Like Pinned",3091,11,4502,13034,139901,227,False,"[{'id_str': '1668869195663302656', 'name': 'pickdol101', 'screen_name': 'pickdol101', 'indices': [39, 50]}]",[],SirKunt,Sir Kunt • Crypto & NFT,2012-12-15 23:51:28+00:00,Crypto & NFT Enthusiast/Full Time Trader⚡️ Partners : #OKX #MEXC #GATE Favs : #MATIC #ETH #BNB #BTC #AVAX $SWCH,5338,2292779,2448,1818,6470,12239,[],False,https://pbs.twimg.com/profile_banners/1014141614/1686991551,https://pbs.twimg.com/profile_images/1671896216295325701/mwSf9nRS_normal.jpg,United Kingdom,Business,"[{'id': 934, 'name': 'Social Media Influencer', 'icon_name': 'IconBriefcaseStroke'}]",,True,Circle,True,False
353082427,1695091677403246929,2023-08-25 15:12:03+00:00,en,"$50 ! Draw in 4 Hours ⏳

🩸Retweet + Follow @babyfollowme00 🔔",2120,4,2762,10231,63668,65,False,"[{'id_str': '1513607795681210370', 'name': 'Moonlight⭐', 'screen_name': 'babyfollowme00', 'indices': [43, 58]}]",[],TheToriant,The Toriant,2011-08-11 14:37:03+00:00,Crypto Guru - Gem Seeker - #iWonToriant #BTC #BNB #AVAX . #Monsterra Gamer and #MSTR Holder,1974,1279692,3269,1736,1066,27263,[],False,https://pbs.twimg.com/profile_banners/353082427/1666796181,https://pbs.twimg.com/profile_images/1585277123455078400/VYpKaJ8g_normal.jpg,,,,,True,Circle,True,False
363370218,1695091158253523451,2023-08-25 15:10:00+00:00,en,witnessing your own growth is a beautiful sight,65472,607,92,25591,3133539,755,False,[],[],thelovelyMC,mamamoo🤎✨,2011-08-28 00:05:40+00:00,sahm x 2 | coffee | self care🌿 #blacklivesmatter,287854,45634,9311,92,1616,135668,[],False,https://pbs.twimg.com/profile_banners/363370218/1689348630,https://pbs.twimg.com/profile_images/1686254475869319169/Myi8DOGV_normal.jpg,Ocean,Creator,[],,True,Circle,True,False
1043185714437992449,1695080728017432833,2023-08-25 14:28:33+00:00,en,"Our government is being overrun by communists.

Almost all Washington D.C, every agency, and both parties are corrupt as hell.

The Democrat party is arresting their political opponents and their lawyers. 

and there's so-called ""conservatives"" on X pretending to be in the middle…",38696,405,2427,10923,1094356,218,False,[],[],catturd2,Catturd ™,2018-09-21 17:10:30+00:00,The turd you can’t flush.,154945,1976148,10439,5830,6225,99286,[],False,https://pbs.twimg.com/profile_banners/1043185714437992449/1645188418,https://pbs.twimg.com/profile_images/1043187066832650240/6iaOQ7xL_normal.jpg,,,,,True,Circle,False,False
862875254338846721,1695073548396556481,2023-08-25 14:00:01+00:00,en,"Relationships are so beautiful when you and your partner are actually good friends. You show up together, share inside jokes, talk openly, have fun, and totally vibe like besties. They shouldn’t replace your actual friends but it’s so amazing when the dynamic isn't just romantic.",58168,942,212,15338,3595776,3212,False,[],[],_Pammy_DS_,𝙋𝙖𝙢𝙢𝙮,2017-05-12 03:41:06+00:00,"Day dreamer and night thinker. What's the meaning of it all? ¯\_(ツ)_/¯

DM for Ghostwriting & Growth

INFJ ~ Life path 33
☀️♉🌙♏ ⇡ ♒ 333 888 777 ✨",271289,348837,1217,1387,665,44270,[],False,https://pbs.twimg.com/profile_banners/862875254338846721/1604193421,https://pbs.twimg.com/profile_images/1312181442978480129/7BRliyMW_normal.jpg,"Glasgow, Scotland",Creator,"[{'id': 477, 'name': 'Professional Services', 'icon_name': 'IconBriefcaseStroke'}]",,True,Circle,True,False
33608041,1695072598747496886,2023-08-25 13:56:15+00:00,en,"The left spent 2016-2020 saying the election was rigged and refusing to accept the results. 

But they arrest Trump for saying the election was rigged?",65433,536,5983,14746,1426011,214,False,[],[],ksorbs,Kevin Sorbo,2009-04-20 18:21:04+00:00,"Actor, director, producer, author.",7924,1784615,435,3424,1962,19589,[],False,https://pbs.twimg.com/profile_banners/33608041/1689175058,https://pbs.twimg.com/profile_images/973666854995599361/A_xzZ5Qv_normal.jpg,"Florida, USA",Creator,"[{'id': 948, 'name': 'Actor', 'icon_name': 'IconBriefcaseStroke'}]",,True,Circle,False,False
1506953160266752011,1695072239496974476,2023-08-25 13:54:49+00:00,en,I want a man who will invite me everywhere 😭 always “me &amp; my girl might come” type shit,69010,1485,208,15239,2929821,1757,False,[],[],invis4yo,Invis🍒,2022-03-24 11:17:03+00:00,turn notis on for a follow back | DM for Social Media Management 💌,18705,173866,341,326,2087,4642,[],False,https://pbs.twimg.com/profile_banners/1506953160266752011/1676519061,https://pbs.twimg.com/profile_images/1628814345005322241/6ZBb8CwK_normal.jpg,dm for ads & promo,Creator,"[{'id': 934, 'name': 'Social Media Influencer', 'icon_name': 'IconBriefcaseStroke'}]",,True,Circle,True,False
2253142422,1695055737041625237,2023-08-25 12:49:14+00:00,en,"Chandrayaan-3 Mission:

All planned Rover movements have been verified. The Rover has successfully traversed a distance of about 8 meters.

Rover payloads LIBS and APXS are turned ON.

All payloads on the propulsion module, lander module, and rover are performing nominally.…",135083,387,2589,15345,5537379,526,False,[],[],isro,ISRO,2013-12-19 07:29:18+00:00,"Indian Space Research Organisation
https://t.co/UolRyaZlZi.      https://t.co/Q3K7buUqAI",195,7027450,34,3715,1059,2070,"[{'display_url': 'instagram.com/isro.dos/', 'expanded_url': 'http://instagram.com/isro.dos/', 'url': 'https://t.co/UolRyaZlZi', 'indices': [35, 58]}, {'display_url': 'facebook.com/ISRO', 'expanded_url': 'https://www.facebook.com/ISRO', 'url': 'https://t.co/Q3K7buUqAI', 'indices': [65, 88]}]",False,https://pbs.twimg.com/profile_banners/2253142422/1628590403,https://pbs.twimg.com/profile_images/1600118046743359488/C1_k11I7_normal.jpg,Bengaluru,,,,True,Square,False,False
